,Train_r2,Train_PearsonR,Train_SpearmanR,Train_R2,Train_RMSE,Train_MAE
171,0.8931282374577408,0.9450546214149421,0.9342570302593459,0.8930489124139548,0.529364392204011,0.36637961055928625
172,0.8936871174461982,0.9453502617793045,0.9345013706306627,0.8936085125285298,0.5279776793971793,0.36549188147040096
173,0.8932266407710912,0.9451066822169296,0.9342661210109334,0.8931481373622707,0.5291187736497055,0.36611111625045006
174,0.8933766950301532,0.9451860637092336,0.9342499919799566,0.8932986550383873,0.5287459687542942,0.3662656133839049
175,0.8935720602105682,0.9452894055317513,0.9343274801911193,0.8934935437604432,0.5282628739884522,0.36561902447651445
176,0.8935570931562475,0.9452814888467083,0.9343828059876604,0.8934777925484646,0.5283019348735177,0.3656641539052422
177,0.8937550615130776,0.9453861970184883,0.9345706957514015,0.8936762623966606,0.5278095451063138,0.3652651660783386
178,0.8939921929821325,0.9455116038326195,0.9346933228035271,0.8939142930232462,0.527218401330919,0.3649273874859495
179,0.8941042139169489,0.9455708402425228,0.934786070162415,0.8940267252092329,0.5269389478918606,0.36446324542536845
180,0.8941378983009507,0.9455886517407838,0.9347061299336797,0.8940599238356507,0.5268564034031689,0.36472533185642403
181,0.8942112621257802,0.9456274436191986,0.9347205921162139,0.8941343610870407,0.5266712768895212,0.36423087103822205
182,0.8942803377802478,0.9456639666288705,0.9348704849656321,0.8942032261700071,0.5264999504718322,0.36441069581092306
183,0.8943507445338362,0.945701191991337,0.9349908430697802,0.8942724756673366,0.5263276114497327,0.3642237389242821
184,0.8944794226309769,0.945769222712907,0.9347906928535116,0.8944052342050427,0.5259970616092796,0.36398924267565413
185,0.8945113987038835,0.9457861273585497,0.934892394837105,0.8944340201259359,0.5259253613609732,0.3637551144166203
186,0.894628465062176,0.9458480137221696,0.9348667161389869,0.8945508028515661,0.525634377499994,0.3640413064569234
187,0.8948311922612392,0.9459551745517535,0.9350932581713601,0.8947542132231288,0.525127161236846,0.36351784543929355
188,0.8946724194249286,0.9458712488626181,0.934932731549258,0.8945962284262194,0.5255211484933981,0.36360011438024015
189,0.894930894511439,0.9460078723305853,0.9350915951979669,0.8948556547396377,0.5248740274085825,0.36310752391640794
190,0.8951757575529621,0.9461372826144023,0.9352392150657587,0.8951003163234902,0.5242630040527628,0.3628526080730423
191,0.8952438772353963,0.9461732807659471,0.9351981560939219,0.8951679913943218,0.5240938650293596,0.3627488733600159
